datetime,temp,feelslike,humidity,precip,preciptype,windspeed,visibility,cloudcover,uvindex,icon
2016-01-19,-15.4,-18.7,62.6,0.0,,10.1,16.0,50.8,5,partly-cloudy-day
2016-01-20,-8.8,-10.8,70.7,0.0,,10.5,15.7,92.5,4,cloudy
2016-01-21,-7.0,-8.9,81.1,0.0,,10.7,15.0,80.8,4,partly-cloudy-day
2016-01-22,-4.9,-9.9,78.2,0.0,,22.8,14.5,99.0,4,cloudy
2016-01-23,-3.5,-6.6,72.0,0.0,,17.4,16.0,67.1,5,partly-cloudy-day
2016-01-24,-3.7,-7.2,83.2,0.0,,16.8,13.1,91.2,2,cloudy
2016-01-25,-1.5,-4.5,88.8,5.406,"rain,snow",14.4,6.5,96.7,2,snow
2016-01-26,-2.9,-7.7,86.3,2.393,"rain,snow",25.2,10.8,97.8,4,snow
2016-01-27,-2.2,-6.5,73.6,0.0,,23.3,16.0,91.7,5,cloudy
2016-01-28,0.1,-4.9,72.7,0.21,"rain,snow",26.5,15.4,97.5,4,rain
2016-01-29,-6.3,-10.2,70.9,0.0,,28.2,16.0,52.7,5,partly-cloudy-day
2016-01-30,2.0,0.0,77.6,0.0,,21.7,15.5,60.8,4,partly-cloudy-day
2016-01-31,1.9,0.4,89.7,0.444,"rain,snow",17.9,11.8,70.9,3,rain
2016-02-01,-0.3,-1.1,84.7,0.0,,14.1,12.8,41.9,5,partly-cloudy-day
2016-02-02,-0.1,-4.1,94.9,6.298,"rain,snow",32.1,4.8,92.8,3,snow
2016-02-03,-1.2,-5.4,86.5,1.768,"rain,snow",26.1,9.7,98.9,3,snow
2016-02-04,-5.5,-8.8,69.2,0.0,,16.1,15.2,82.3,5,snow
2016-02-05,-3.4,-6.5,71.5,0.0,,14.0,15.7,85.6,5,partly-cloudy-day
2016-02-06,-1.5,-5.4,78.2,0.0,,15.5,15.4,91.0,4,cloudy
2016-02-07,2.7,-1.0,71.6,0.0,,20.0,16.0,60.2,6,snow
2016-02-08,-4.6,-10.8,77.0,0.0,,24.3,14.1,100.0,3,snow
2016-02-09,-10.6,-18.9,68.2,0.42,snow,27.7,12.2,93.5,2,snow
2016-02-10,-12.7,-18.9,62.1,0.0,,22.1,16.0,54.1,5,partly-cloudy-day
2016-02-11,-11.8,-15.8,56.5,0.0,,11.9,16.0,33.7,6,partly-cloudy-day
2016-02-12,-10.4,-17.8,53.2,0.0,,33.8,16.0,56.1,6,partly-cloudy-day
2016-02-13,-15.8,-20.6,52.1,0.0,,18.6,16.0,19.0,6,clear-day
2016-02-14,-10.8,-17.9,71.2,0.892,snow,28.7,11.3,77.9,2,snow
2016-02-15,-6.0,-8.9,83.1,0.21,snow,15.0,11.9,99.7,3,snow
2016-02-16,-2.4,-5.3,84.7,0.561,"rain,snow",12.3,9.6,99.3,4,snow
2016-02-17,-6.8,-9.6,65.4,0.0,,12.8,16.0,11.5,6,clear-day
2016-02-18,-0.9,-6.4,73.0,0.0,,43.0,15.5,77.8,3,partly-cloudy-day
2016-02-19,6.0,1.9,71.2,0.0,,37.6,16.0,43.1,6,snow
2016-02-20,6.2,3.8,62.0,0.0,,21.0,16.0,35.0,6,snow
2016-02-21,1.1,-0.4,85.2,0.0,,14.3,16.0,65.1,3,partly-cloudy-day
2016-02-22,0.4,-0.6,82.8,0.0,,11.8,15.4,95.7,4,cloudy
2016-02-23,1.7,0.8,81.2,0.0,,11.9,11.6,99.3,5,cloudy
2016-02-24,1.5,-3.4,75.7,0.0,,35.7,14.5,94.8,3,cloudy
2016-02-25,-0.2,-5.6,60.6,0.0,,31.9,16.0,89.4,6,partly-cloudy-day
2016-02-26,-1.1,-4.4,57.7,0.0,,18.4,16.0,73.1,3,partly-cloudy-day
2016-02-27,6.3,4.1,56.0,0.0,,20.0,16.0,39.8,7,partly-cloudy-day
2016-02-28,8.0,5.5,58.6,0.42,"rain,snow",24.9,15.9,60.5,5,rain
2016-02-29,1.1,-3.3,59.3,0.0,,28.7,16.0,74.7,7,snow
2016-03-01,-6.6,-13.4,73.9,2.751,snow,36.8,9.4,81.3,4,snow
2016-03-02,-8.0,-10.5,52.2,0.0,,14.9,16.0,42.1,7,snow
2016-03-03,-3.6,-6.7,69.9,0.0,,16.0,15.4,78.2,4,partly-cloudy-day
2016-03-04,-2.5,-5.5,76.2,1.824,"rain,snow",22.0,11.5,78.2,7,rain
2016-03-05,1.7,-1.2,82.4,0.0,,26.3,12.1,100.0,6,snow
2016-03-06,4.9,1.3,69.0,0.912,rain,33.6,15.9,78.2,6,rain
2016-03-07,11.9,11.0,67.5,0.21,rain,26.7,16.0,70.2,5,rain
2016-03-08,16.1,16.1,70.3,0.296,rain,28.0,16.0,82.9,5,rain
2016-03-09,11.2,11.2,79.8,3.086,rain,21.3,14.6,80.5,7,rain
2016-03-10,6.4,5.5,76.3,0.0,,14.5,15.9,59.2,5,partly-cloudy-day
2016-03-11,6.9,6.5,72.3,0.0,,20.0,14.2,27.8,7,partly-cloudy-day
2016-03-12,9.4,8.9,67.5,0.446,rain,12.0,15.9,55.8,5,rain
2016-03-13,8.3,6.9,83.8,5.713,rain,18.1,13.9,100.0,2,rain
2016-03-14,8.5,7.8,87.3,0.0,,12.1,11.3,84.4,6,partly-cloudy-day
2016-03-15,8.3,6.4,94.3,13.56,rain,24.5,6.7,89.4,3,rain
2016-03-16,8.4,5.5,66.9,15.245,rain,40.7,14.6,87.4,8,rain
2016-03-17,6.9,4.1,50.1,0.0,,29.2,16.0,46.7,7,partly-cloudy-day
2016-03-18,3.1,0.7,73.1,0.0,,17.9,16.0,97.0,8,cloudy
2016-03-19,2.2,-1.2,74.9,0.002,rain,20.0,15.9,96.2,5,rain
2016-03-20,2.6,0.5,62.0,0.0,,21.9,16.0,65.7,6,partly-cloudy-day
2016-03-21,3.4,1.4,54.5,0.0,,16.5,16.0,45.7,7,partly-cloudy-day
2016-03-22,8.4,6.4,57.4,0.0,,26.0,15.8,59.2,3,partly-cloudy-day
2016-03-23,1.6,-4.0,87.6,7.103,"rain,snow",31.3,11.7,99.9,2,rain
2016-03-24,-0.6,-5.8,89.5,9.546,"rain,snow",31.5,10.5,91.4,3,snow
2016-03-25,0.2,-1.5,77.3,0.0,,19.1,12.4,38.4,8,snow
2016-03-26,5.8,4.3,72.4,0.0,,23.9,14.5,56.6,8,partly-cloudy-day
2016-03-27,5.6,4.1,83.6,2.664,rain,16.5,13.6,88.0,4,rain
2016-03-28,7.1,5.1,61.2,0.0,,23.3,16.0,52.9,8,partly-cloudy-day
2016-03-29,8.2,8.1,57.6,0.0,,26.4,16.0,47.4,8,partly-cloudy-day
2016-03-30,8.7,6.8,69.9,3.807,rain,29.5,14.9,90.0,6,rain
2016-03-31,6.7,4.1,91.0,15.832,rain,25.2,11.0,99.6,6,rain
2016-04-01,4.5,2.3,70.2,0.118,rain,28.8,15.9,79.8,8,snow
2016-04-02,-0.4,-5.1,63.4,1.367,"rain,snow",36.3,12.2,62.8,6,snow
2016-04-03,7.2,4.8,49.4,0.0,,34.2,16.0,67.6,8,partly-cloudy-day
2016-04-04,0.2,-4.1,64.5,0.0,,32.0,15.9,84.6,6,partly-cloudy-day
2016-04-05,1.3,-3.0,65.4,0.42,rain,30.3,16.0,52.2,9,rain
2016-04-06,6.0,3.2,81.2,11.691,rain,29.0,13.5,100.0,3,rain
2016-04-07,2.6,-1.2,74.5,0.0,,21.8,14.9,100.0,5,cloudy
2016-04-08,0.8,-3.0,71.2,1.45,"rain,snow",32.8,12.0,94.4,6,snow
2016-04-09,-1.5,-5.4,56.6,0.0,,23.6,16.0,34.7,9,snow
2016-04-10,5.1,1.3,72.4,0.565,"rain,snow",33.8,15.8,93.9,3,rain
2016-04-11,5.4,2.4,52.3,0.0,,33.2,15.9,27.5,9,partly-cloudy-day
2016-04-12,3.9,1.8,46.5,0.0,,20.6,16.0,21.5,9,partly-cloudy-day
2016-04-13,6.7,3.6,51.2,0.0,,23.7,16.0,97.4,7,cloudy
2016-04-14,9.9,9.3,50.5,0.0,,24.0,16.0,26.3,9,partly-cloudy-day
2016-04-15,13.0,12.5,44.6,0.0,,22.3,16.0,7.3,9,clear-day
2016-04-16,15.6,15.5,47.4,0.0,,23.4,16.0,31.3,9,partly-cloudy-day
2016-04-17,17.8,17.8,46.9,0.0,,17.9,16.0,57.8,9,partly-cloudy-day
2016-04-18,18.3,18.3,50.3,0.0,,15.1,16.0,50.5,9,partly-cloudy-day
2016-04-19,10.2,9.3,77.7,4.522,rain,22.1,15.0,73.5,3,rain
2016-04-20,13.8,13.4,66.1,0.006,rain,23.3,16.0,67.4,8,rain
2016-04-21,16.3,16.3,67.9,0.0,,14.6,14.0,79.7,6,partly-cloudy-day
2016-04-22,11.6,11.3,71.9,0.0,,24.4,15.7,70.7,8,partly-cloudy-day
2016-04-23,10.6,9.9,59.9,0.0,,20.2,16.0,39.2,9,partly-cloudy-day
2016-04-24,13.9,13.2,64.6,0.735,rain,23.5,15.8,69.8,8,rain
2016-04-25,17.6,17.6,63.3,0.0,,23.0,15.9,50.6,8,partly-cloudy-day
2016-04-26,6.9,3.6,80.9,0.0,,28.8,15.0,93.1,5,cloudy
2016-04-27,7.1,4.1,60.4,3.27,rain,38.2,15.7,80.2,7,rain
2016-04-28,5.2,1.8,81.5,8.095,rain,24.2,13.5,99.9,5,rain
2016-04-29,7.0,5.4,78.3,1.635,rain,19.6,14.8,84.5,5,rain
2016-04-30,7.0,3.9,78.2,9.564,rain,33.1,13.7,92.3,2,rain
2016-05-01,9.1,7.1,77.0,0.0,,26.8,15.0,98.5,6,cloudy
2016-05-02,11.3,10.8,61.8,0.0,,18.3,16.0,50.2,8,partly-cloudy-day
2016-05-03,12.8,12.7,57.4,1.618,rain,50.1,16.0,49.8,9,rain
2016-05-04,10.2,8.9,64.6,0.437,rain,32.6,15.7,55.8,9,rain
2016-05-05,10.3,9.2,58.5,0.0,,15.2,16.0,9.2,10,clear-day
2016-05-06,18.8,18.6,45.5,0.0,,14.8,16.0,36.0,9,partly-cloudy-day
2016-05-07,16.9,16.9,49.5,0.353,rain,29.8,16.0,67.8,8,rain
2016-05-08,13.6,13.5,45.1,0.0,,13.0,16.0,47.1,9,partly-cloudy-day
2016-05-09,12.8,12.7,63.4,3.479,rain,32.8,15.5,70.5,4,rain
2016-05-10,10.6,10.3,94.0,13.274,rain,25.6,12.1,100.0,3,rain
2016-05-11,13.4,13.0,93.6,0.259,rain,16.5,6.4,98.9,9,rain
2016-05-12,15.6,15.6,74.8,10.802,rain,21.1,12.2,81.8,9,rain
2016-05-13,10.1,8.9,73.8,4.205,rain,22.1,14.8,60.6,7,rain
2016-05-14,5.0,1.6,63.2,0.0,,25.7,16.0,89.3,9,partly-cloudy-day
2016-05-15,6.8,5.9,56.0,0.0,,19.1,16.0,44.3,10,partly-cloudy-day
2016-05-16,14.1,13.6,50.1,0.351,rain,22.2,16.0,55.0,8,rain
2016-05-17,11.2,10.5,59.3,0.0,,18.9,16.0,59.2,9,partly-cloudy-day
2016-05-18,11.6,11.5,53.3,0.0,,14.5,16.0,15.9,9,clear-day
2016-05-19,14.5,14.5,53.3,0.0,,14.7,15.5,17.5,10,clear-day
2016-05-20,14.9,14.9,52.4,0.0,,18.6,15.9,49.1,4,partly-cloudy-day
2016-05-21,16.7,16.7,55.7,0.0,,25.3,15.6,41.3,10,partly-cloudy-day
2016-05-22,19.8,19.5,48.2,0.0,,13.7,16.0,25.6,10,partly-cloudy-day
